absolute_risk_gap,native_stratum,pair_id,signed_risk_gap_less_safe_minus_safer
0.78125,L1_no_recorded_safety_field_difference,Alpaca2-7B-train.jsonl:24182,-0.78125
1.28125,L2_category_difference_tied_safety_and_severity,Alpaca2-7B-train.jsonl:24191,1.28125
0.515625,L3_severity_difference_same_safety_state,Alpaca2-7B-train.jsonl:24215,0.515625
0.4453125,L2_category_difference_tied_safety_and_severity,Alpaca2-7B-train.jsonl:24235,0.4453125
0.140625,L1_no_recorded_safety_field_difference,Alpaca2-7B-train.jsonl:24249,-0.140625
2.453125,L1_no_recorded_safety_field_difference,Alpaca2-7B-train.jsonl:24330,2.453125
0.46875,L4_safety_boundary_difference,Alpaca2-7B-train.jsonl:24407,0.46875
0.265625,L3_severity_difference_same_safety_state,Alpaca2-7B-train.jsonl:24422,-0.265625
0.3125,L1_no_recorded_safety_field_difference,Alpaca2-7B-train.jsonl:24430,-0.3125
7.46875,L4_safety_boundary_difference,Alpaca2-7B-train.jsonl:24447,7.46875
1.59375,L4_safety_boundary_difference,Alpaca2-7B-train.jsonl:24449,1.59375
0.15625,L1_no_recorded_safety_field_difference,Alpaca2-7B-train.jsonl:24466,-0.15625
8.640625,L4_safety_boundary_difference,Alpaca2-7B-train.jsonl:24472,8.640625
0.40625,L3_severity_difference_same_safety_state,Alpaca2-7B-train.jsonl:24477,0.40625
3.83984375,L4_safety_boundary_difference,Alpaca2-7B-train.jsonl:24497,3.83984375
2.18505859375,L4_safety_boundary_difference,Alpaca2-7B-train.jsonl:24502,2.18505859375
4.2666015625,L4_safety_boundary_difference,Alpaca2-7B-train.jsonl:24504,4.2666015625
0.421875,L4_safety_boundary_difference,Alpaca2-7B-train.jsonl:24521,0.421875
0.25,L2_category_difference_tied_safety_and_severity,Alpaca2-7B-train.jsonl:24579,-0.25
0.453125,L3_severity_difference_same_safety_state,Alpaca2-7B-train.jsonl:24629,-0.453125
0.171875,L2_category_difference_tied_safety_and_severity,Alpaca2-7B-train.jsonl:24640,-0.171875
0.375,L3_severity_difference_same_safety_state,Alpaca2-7B-train.jsonl:24647,-0.375
0.0,L4_safety_boundary_difference,Alpaca2-7B-train.jsonl:24651,0.0
1.671875,L1_no_recorded_safety_field_difference,Alpaca2-7B-train.jsonl:24658,1.671875
0.546875,L2_category_difference_tied_safety_and_severity,Alpaca2-7B-train.jsonl:24679,-0.546875
0.25,L3_severity_difference_same_safety_state,Alpaca2-7B-train.jsonl:24691,-0.25
2.61328125,L1_no_recorded_safety_field_difference,Alpaca2-7B-train.jsonl:24712,-2.61328125
3.390625,L1_no_recorded_safety_field_difference,Alpaca2-7B-train.jsonl:24719,3.390625
7.671875,L4_safety_boundary_difference,Alpaca2-7B-train.jsonl:24741,7.671875
2.19140625,L4_safety_boundary_difference,Alpaca2-7B-train.jsonl:24754,2.19140625
0.96875,L3_severity_difference_same_safety_state,Alpaca2-7B-train.jsonl:24781,0.96875
6.296875,L4_safety_boundary_difference,Alpaca2-7B-train.jsonl:24819,6.296875
1.84375,L3_severity_difference_same_safety_state,Alpaca2-7B-train.jsonl:24856,1.84375
2.74755859375,L4_safety_boundary_difference,Alpaca2-7B-train.jsonl:24874,2.74755859375
0.265625,L2_category_difference_tied_safety_and_severity,Alpaca2-7B-train.jsonl:24890,-0.265625
0.5,L3_severity_difference_same_safety_state,Alpaca2-7B-train.jsonl:24899,-0.5
0.796875,L1_no_recorded_safety_field_difference,Alpaca2-7B-train.jsonl:24909,-0.796875
8.71875,L4_safety_boundary_difference,Alpaca2-7B-train.jsonl:24916,8.71875
0.21875,L2_category_difference_tied_safety_and_severity,Alpaca2-7B-train.jsonl:24930,0.21875
0.265625,L3_severity_difference_same_safety_state,Alpaca2-7B-train.jsonl:24938,0.265625
0.0,L2_category_difference_tied_safety_and_severity,Alpaca2-7B-train.jsonl:24945,0.0
0.40625,L4_safety_boundary_difference,Alpaca2-7B-train.jsonl:24946,0.40625
4.921875,L4_safety_boundary_difference,Alpaca2-7B-train.jsonl:24947,4.921875
0.1875,L3_severity_difference_same_safety_state,Alpaca2-7B-train.jsonl:24950,0.1875
0.078125,L2_category_difference_tied_safety_and_severity,Alpaca2-7B-train.jsonl:24980,0.078125
10.15625,L4_safety_boundary_difference,Alpaca2-7B-train.jsonl:24986,10.15625
1.046875,L1_no_recorded_safety_field_difference,Alpaca2-7B-train.jsonl:25009,-1.046875
6.5078125,L1_no_recorded_safety_field_difference,Alpaca2-7B-train.jsonl:25042,6.5078125
0.0,L1_no_recorded_safety_field_difference,Alpaca2-7B-train.jsonl:25055,0.0
6.390625,L4_safety_boundary_difference,Alpaca2-7B-train.jsonl:25064,6.390625
0.328125,L3_severity_difference_same_safety_state,Alpaca2-7B-train.jsonl:25077,0.328125
1.078125,L2_category_difference_tied_safety_and_severity,Alpaca2-7B-train.jsonl:25105,1.078125
5.8828125,L1_no_recorded_safety_field_difference,Alpaca2-7B-train.jsonl:25113,5.8828125
0.5625,L2_category_difference_tied_safety_and_severity,Alpaca2-7B-train.jsonl:25114,0.5625
0.390625,L3_severity_difference_same_safety_state,Alpaca2-7B-train.jsonl:25117,-0.390625
1.984375,L1_no_recorded_safety_field_difference,Alpaca2-7B-train.jsonl:25121,-1.984375
0.078125,L2_category_difference_tied_safety_and_severity,Alpaca2-7B-train.jsonl:25123,0.078125
10.140625,L4_safety_boundary_difference,Alpaca2-7B-train.jsonl:25127,10.140625
0.8125,L2_category_difference_tied_safety_and_severity,Alpaca2-7B-train.jsonl:25168,0.8125
0.03125,L2_category_difference_tied_safety_and_severity,Alpaca2-7B-train.jsonl:25172,0.03125
0.15625,L2_category_difference_tied_safety_and_severity,Alpaca2-7B-train.jsonl:25184,-0.15625
1.6171875,L4_safety_boundary_difference,Alpaca2-7B-train.jsonl:25190,1.6171875
0.40625,L3_severity_difference_same_safety_state,Alpaca2-7B-train.jsonl:25192,0.40625
0.59375,L2_category_difference_tied_safety_and_severity,Alpaca2-7B-train.jsonl:25223,0.59375
0.84375,L1_no_recorded_safety_field_difference,Alpaca2-7B-train.jsonl:25226,0.84375
1.28125,L2_category_difference_tied_safety_and_severity,Alpaca2-7B-train.jsonl:25238,1.28125
0.7578125,L1_no_recorded_safety_field_difference,Alpaca2-7B-train.jsonl:25276,-0.7578125
3.26171875,L1_no_recorded_safety_field_difference,Alpaca2-7B-train.jsonl:25300,3.26171875
7.0,L4_safety_boundary_difference,Alpaca2-7B-train.jsonl:25316,7.0
0.296875,L2_category_difference_tied_safety_and_severity,Alpaca2-7B-train.jsonl:25359,-0.296875
1.15625,L1_no_recorded_safety_field_difference,Alpaca2-7B-train.jsonl:25371,-1.15625
0.375,L2_category_difference_tied_safety_and_severity,Alpaca2-7B-train.jsonl:25385,0.375
7.125,L4_safety_boundary_difference,Alpaca2-7B-train.jsonl:25410,7.125
1.984375,L2_category_difference_tied_safety_and_severity,Alpaca2-7B-train.jsonl:25416,1.984375
0.40625,L1_no_recorded_safety_field_difference,Alpaca2-7B-train.jsonl:25423,0.40625
2.703125,L1_no_recorded_safety_field_difference,Alpaca2-7B-train.jsonl:25436,2.703125
0.28009033203125,L1_no_recorded_safety_field_difference,Alpaca2-7B-train.jsonl:25437,-0.28009033203125
0.5,L3_severity_difference_same_safety_state,Alpaca2-7B-train.jsonl:25440,-0.5
2.148040771484375,L4_safety_boundary_difference,Alpaca2-7B-train.jsonl:25442,2.148040771484375
2.875,L3_severity_difference_same_safety_state,Alpaca2-7B-train.jsonl:25444,2.875
0.3359375,L1_no_recorded_safety_field_difference,Alpaca2-7B-train.jsonl:25457,-0.3359375
0.96875,L3_severity_difference_same_safety_state,Alpaca2-7B-train.jsonl:25472,-0.96875
2.5703125,L4_safety_boundary_difference,Alpaca2-7B-train.jsonl:25511,2.5703125
0.0,L3_severity_difference_same_safety_state,Alpaca2-7B-train.jsonl:25525,0.0
2.15625,L1_no_recorded_safety_field_difference,Alpaca3-8B-train.jsonl:10,-2.15625
9.625,L4_safety_boundary_difference,Alpaca3-8B-train.jsonl:59,9.625
3.734375,L1_no_recorded_safety_field_difference,Alpaca3-8B-train.jsonl:77,-3.734375
0.046875,L3_severity_difference_same_safety_state,Alpaca3-8B-train.jsonl:85,0.046875
1.265625,L4_safety_boundary_difference,Alpaca3-8B-train.jsonl:101,1.265625
0.6875,L2_category_difference_tied_safety_and_severity,Alpaca3-8B-train.jsonl:110,0.6875
0.125,L3_severity_difference_same_safety_state,Alpaca3-8B-train.jsonl:132,-0.125
0.50390625,L1_no_recorded_safety_field_difference,Alpaca3-8B-train.jsonl:141,0.50390625
2.921875,L1_no_recorded_safety_field_difference,Alpaca3-8B-train.jsonl:168,2.921875
1.0,L3_severity_difference_same_safety_state,Alpaca3-8B-train.jsonl:182,1.0
0.25,L3_severity_difference_same_safety_state,Alpaca3-8B-train.jsonl:214,0.25
1.09375,L1_no_recorded_safety_field_difference,Alpaca3-8B-train.jsonl:234,1.09375
4.171875,L1_no_recorded_safety_field_difference,Alpaca3-8B-train.jsonl:274,4.171875
8.15625,L4_safety_boundary_difference,Alpaca3-8B-train.jsonl:287,8.15625
1.171875,L4_safety_boundary_difference,Alpaca3-8B-train.jsonl:293,1.171875
0.1875,L3_severity_difference_same_safety_state,Alpaca3-8B-train.jsonl:376,-0.1875
4.09375,L1_no_recorded_safety_field_difference,Alpaca3-8B-train.jsonl:400,4.09375
0.703125,L4_safety_boundary_difference,Alpaca3-8B-train.jsonl:401,0.703125
0.4375,L2_category_difference_tied_safety_and_severity,Alpaca3-8B-train.jsonl:414,-0.4375
7.375,L4_safety_boundary_difference,Alpaca3-8B-train.jsonl:419,7.375
0.71875,L4_safety_boundary_difference,Alpaca3-8B-train.jsonl:428,-0.71875
1.1875,L1_no_recorded_safety_field_difference,Alpaca3-8B-train.jsonl:482,-1.1875
2.09375,L1_no_recorded_safety_field_difference,Alpaca3-8B-train.jsonl:483,2.09375
0.390625,L3_severity_difference_same_safety_state,Alpaca3-8B-train.jsonl:515,-0.390625
0.7265625,L2_category_difference_tied_safety_and_severity,Alpaca3-8B-train.jsonl:526,0.7265625
0.453125,L2_category_difference_tied_safety_and_severity,Alpaca3-8B-train.jsonl:630,0.453125
9.90625,L4_safety_boundary_difference,Alpaca3-8B-train.jsonl:653,9.90625
0.234375,L1_no_recorded_safety_field_difference,Alpaca3-8B-train.jsonl:688,-0.234375
0.09375,L2_category_difference_tied_safety_and_severity,Alpaca3-8B-train.jsonl:699,-0.09375
2.015625,L4_safety_boundary_difference,Alpaca3-8B-train.jsonl:707,2.015625
0.640625,L2_category_difference_tied_safety_and_severity,Alpaca3-8B-train.jsonl:721,-0.640625
1.046875,L2_category_difference_tied_safety_and_severity,Alpaca3-8B-train.jsonl:751,1.046875
1.90625,L4_safety_boundary_difference,Alpaca3-8B-train.jsonl:766,-1.90625
0.296875,L1_no_recorded_safety_field_difference,Alpaca3-8B-train.jsonl:783,-0.296875
1.25,L3_severity_difference_same_safety_state,Alpaca3-8B-train.jsonl:808,1.25
0.09375,L4_safety_boundary_difference,Alpaca3-8B-train.jsonl:809,-0.09375
0.171875,L3_severity_difference_same_safety_state,Alpaca3-8B-train.jsonl:814,0.171875
0.109375,L3_severity_difference_same_safety_state,Alpaca3-8B-train.jsonl:838,0.109375
0.390625,L3_severity_difference_same_safety_state,Alpaca3-8B-train.jsonl:849,0.390625
1.828125,L3_severity_difference_same_safety_state,Alpaca3-8B-train.jsonl:867,1.828125
1.375,L2_category_difference_tied_safety_and_severity,Alpaca3-8B-train.jsonl:874,-1.375
2.49609375,L4_safety_boundary_difference,Alpaca3-8B-train.jsonl:897,2.49609375
0.359375,L2_category_difference_tied_safety_and_severity,Alpaca3-8B-train.jsonl:964,0.359375
2.125,L1_no_recorded_safety_field_difference,Alpaca3-8B-train.jsonl:967,2.125
0.75,L2_category_difference_tied_safety_and_severity,Alpaca3-8B-train.jsonl:980,-0.75
2.2421875,L4_safety_boundary_difference,Alpaca3-8B-train.jsonl:985,2.2421875
1.078125,L3_severity_difference_same_safety_state,Alpaca3-8B-train.jsonl:1004,-1.078125
0.4375,L2_category_difference_tied_safety_and_severity,Alpaca3-8B-train.jsonl:1006,0.4375
0.15625,L2_category_difference_tied_safety_and_severity,Alpaca3-8B-train.jsonl:1032,0.15625
0.359375,L2_category_difference_tied_safety_and_severity,Alpaca3-8B-train.jsonl:1064,-0.359375
0.890625,L3_severity_difference_same_safety_state,Alpaca3-8B-train.jsonl:1076,-0.890625
0.546875,L2_category_difference_tied_safety_and_severity,Alpaca3-8B-train.jsonl:1112,-0.546875
0.96875,L2_category_difference_tied_safety_and_severity,Alpaca3-8B-train.jsonl:1125,0.96875
2.328125,L1_no_recorded_safety_field_difference,Alpaca3-8B-train.jsonl:1150,-2.328125
0.296875,L3_severity_difference_same_safety_state,Alpaca3-8B-train.jsonl:1165,0.296875
1.0390625,L1_no_recorded_safety_field_difference,Alpaca3-8B-train.jsonl:1237,1.0390625
0.953125,L2_category_difference_tied_safety_and_severity,Alpaca3-8B-train.jsonl:1243,-0.953125
0.375,L2_category_difference_tied_safety_and_severity,Alpaca3-8B-train.jsonl:1298,0.375
0.015625,L2_category_difference_tied_safety_and_severity,Alpaca3-8B-train.jsonl:1312,-0.015625
0.4140625,L1_no_recorded_safety_field_difference,Alpaca3-8B-train.jsonl:1340,-0.4140625
6.375,L4_safety_boundary_difference,Alpaca3-8B-train.jsonl:1377,6.375
6.34375,L4_safety_boundary_difference,Alpaca3-8B-train.jsonl:1378,6.34375
1.328125,L2_category_difference_tied_safety_and_severity,Alpaca3-8B-train.jsonl:1441,1.328125
7.59375,L4_safety_boundary_difference,Alpaca3-8B-train.jsonl:1479,7.59375
0.09375,L1_no_recorded_safety_field_difference,Alpaca3-8B-train.jsonl:1503,-0.09375
0.1875,L2_category_difference_tied_safety_and_severity,Alpaca3-8B-train.jsonl:1528,-0.1875
1.6953125,L4_safety_boundary_difference,Alpaca3-8B-train.jsonl:1586,1.6953125
0.109375,L3_severity_difference_same_safety_state,Alpaca3-8B-train.jsonl:1692,0.109375
0.0625,L4_safety_boundary_difference,Alpaca3-8B-train.jsonl:1711,0.0625
0.9375,L3_severity_difference_same_safety_state,Alpaca3-8B-train.jsonl:1719,0.9375
0.8873291015625,L2_category_difference_tied_safety_and_severity,Alpaca3-8B-train.jsonl:1721,0.8873291015625
0.65625,L3_severity_difference_same_safety_state,Alpaca3-8B-train.jsonl:1753,-0.65625
9.8125,L4_safety_boundary_difference,Alpaca3-8B-train.jsonl:1787,9.8125
0.53125,L3_severity_difference_same_safety_state,Alpaca3-8B-train.jsonl:1846,-0.53125
0.171875,L1_no_recorded_safety_field_difference,Alpaca3-8B-train.jsonl:1847,0.171875
2.484375,L1_no_recorded_safety_field_difference,Alpaca3-8B-train.jsonl:1880,-2.484375
3.734375,L1_no_recorded_safety_field_difference,Alpaca3-8B-train.jsonl:1882,3.734375
0.921875,L4_safety_boundary_difference,Alpaca3-8B-train.jsonl:1888,0.921875
0.125,L3_severity_difference_same_safety_state,Alpaca3-8B-train.jsonl:1890,-0.125
5.75,L2_category_difference_tied_safety_and_severity,Alpaca3-8B-train.jsonl:1892,5.75
0.0,L3_severity_difference_same_safety_state,Alpaca3-8B-train.jsonl:1893,0.0
0.921875,L2_category_difference_tied_safety_and_severity,Alpaca3-8B-train.jsonl:1907,-0.921875
2.12109375,L2_category_difference_tied_safety_and_severity,Alpaca3-8B-train.jsonl:1939,-2.12109375
1.234375,L3_severity_difference_same_safety_state,Alpaca3-8B-train.jsonl:1957,1.234375
4.6640625,L4_safety_boundary_difference,Alpaca3-8B-train.jsonl:1968,4.6640625
0.927978515625,L1_no_recorded_safety_field_difference,Alpaca3-8B-train.jsonl:1970,-0.927978515625
2.58203125,L1_no_recorded_safety_field_difference,Alpaca3-8B-train.jsonl:1971,2.58203125
0.90625,L1_no_recorded_safety_field_difference,Alpaca3-8B-train.jsonl:1973,-0.90625
0.6875,L1_no_recorded_safety_field_difference,Alpaca3-8B-train.jsonl:1992,0.6875
0.46875,L2_category_difference_tied_safety_and_severity,Alpaca3-8B-train.jsonl:2005,0.46875
1.671875,L4_safety_boundary_difference,Alpaca3-8B-train.jsonl:2007,1.671875
1.5390625,L4_safety_boundary_difference,Alpaca3-8B-train.jsonl:2009,-1.5390625
1.84375,L4_safety_boundary_difference,Alpaca3-8B-train.jsonl:2011,1.84375
9.03125,L4_safety_boundary_difference,Alpaca3-8B-train.jsonl:2037,9.03125
0.6875,L2_category_difference_tied_safety_and_severity,Alpaca3-8B-train.jsonl:2043,-0.6875
7.203125,L4_safety_boundary_difference,Alpaca3-8B-train.jsonl:2050,7.203125
1.328125,L3_severity_difference_same_safety_state,Alpaca3-8B-train.jsonl:2055,1.328125
0.71875,L1_no_recorded_safety_field_difference,Alpaca3-8B-train.jsonl:2068,-0.71875
0.75,L2_category_difference_tied_safety_and_severity,Alpaca3-8B-train.jsonl:2098,-0.75
0.65625,L4_safety_boundary_difference,Alpaca3-8B-train.jsonl:2099,0.65625
0.03125,L2_category_difference_tied_safety_and_severity,Alpaca3-8B-train.jsonl:2105,0.03125
0.34375,L4_safety_boundary_difference,Alpaca3-8B-train.jsonl:2120,0.34375
1.359375,L2_category_difference_tied_safety_and_severity,Alpaca3-8B-train.jsonl:2142,-1.359375
0.5,L1_no_recorded_safety_field_difference,Alpaca3-8B-train.jsonl:2144,-0.5
1.390625,L1_no_recorded_safety_field_difference,Alpaca3-8B-train.jsonl:2189,1.390625
0.171875,L1_no_recorded_safety_field_difference,Alpaca3-8B-train.jsonl:2233,0.171875
0.03125,L3_severity_difference_same_safety_state,Alpaca3-8B-train.jsonl:2291,-0.03125
0.71875,L2_category_difference_tied_safety_and_severity,Alpaca3-8B-train.jsonl:2305,-0.71875
0.6875,L2_category_difference_tied_safety_and_severity,Alpaca3-8B-train.jsonl:2336,0.6875
4.275390625,L1_no_recorded_safety_field_difference,Alpaca3-8B-train.jsonl:2343,4.275390625
0.53125,L2_category_difference_tied_safety_and_severity,Alpaca3-8B-train.jsonl:2346,-0.53125
0.921875,L2_category_difference_tied_safety_and_severity,Alpaca3-8B-train.jsonl:2348,0.921875
1.5625,L2_category_difference_tied_safety_and_severity,Alpaca3-8B-train.jsonl:2367,-1.5625
0.359375,L1_no_recorded_safety_field_difference,Alpaca3-8B-train.jsonl:2382,0.359375
0.5625,L1_no_recorded_safety_field_difference,Alpaca3-8B-train.jsonl:2409,-0.5625
0.3125,L1_no_recorded_safety_field_difference,Alpaca3-8B-train.jsonl:2422,-0.3125
0.21875,L3_severity_difference_same_safety_state,Alpaca3-8B-train.jsonl:2449,-0.21875
1.4375,L4_safety_boundary_difference,Alpaca3-8B-train.jsonl:2450,-1.4375
1.421875,L2_category_difference_tied_safety_and_severity,Alpaca3-8B-train.jsonl:2468,-1.421875
5.5859375,L4_safety_boundary_difference,Alpaca3-8B-train.jsonl:2476,5.5859375
2.63671875,L4_safety_boundary_difference,Alpaca3-8B-train.jsonl:2490,2.63671875
0.21875,L1_no_recorded_safety_field_difference,Alpaca3-8B-train.jsonl:2496,-0.21875
2.8056640625,L4_safety_boundary_difference,Alpaca3-8B-train.jsonl:2498,2.8056640625
1.375,L2_category_difference_tied_safety_and_severity,Alpaca3-8B-train.jsonl:2516,1.375
0.296875,L2_category_difference_tied_safety_and_severity,Alpaca3-8B-train.jsonl:2529,-0.296875
8.390625,L4_safety_boundary_difference,Alpaca3-8B-train.jsonl:2538,8.390625
0.234375,L3_severity_difference_same_safety_state,Alpaca3-8B-train.jsonl:2565,0.234375
0.125,L2_category_difference_tied_safety_and_severity,Alpaca3-8B-train.jsonl:2570,-0.125
0.53125,L2_category_difference_tied_safety_and_severity,Alpaca3-8B-train.jsonl:2575,0.53125
0.015625,L1_no_recorded_safety_field_difference,Alpaca3-8B-train.jsonl:2583,0.015625
4.96875,L4_safety_boundary_difference,Alpaca3-8B-train.jsonl:2587,4.96875
0.40625,L2_category_difference_tied_safety_and_severity,Alpaca3-8B-train.jsonl:2618,0.40625
1.25,L2_category_difference_tied_safety_and_severity,Alpaca3-8B-train.jsonl:2680,1.25
8.03125,L4_safety_boundary_difference,Alpaca3-8B-train.jsonl:2681,8.03125
3.59375,L1_no_recorded_safety_field_difference,Alpaca3-8B-train.jsonl:2691,3.59375
0.15625,L3_severity_difference_same_safety_state,Alpaca3-8B-train.jsonl:2736,0.15625
0.109375,L2_category_difference_tied_safety_and_severity,Alpaca3-8B-train.jsonl:2745,0.109375
0.3046875,L2_category_difference_tied_safety_and_severity,Alpaca3-8B-train.jsonl:2751,0.3046875
0.65625,L1_no_recorded_safety_field_difference,Alpaca3-8B-train.jsonl:2767,0.65625
1.09375,L1_no_recorded_safety_field_difference,Alpaca3-8B-train.jsonl:2771,1.09375
0.171875,L2_category_difference_tied_safety_and_severity,Alpaca3-8B-train.jsonl:2788,0.171875
0.0625,L3_severity_difference_same_safety_state,Alpaca3-8B-train.jsonl:2805,0.0625
1.8125,L2_category_difference_tied_safety_and_severity,Alpaca3-8B-train.jsonl:2826,1.8125
1.09375,L3_severity_difference_same_safety_state,Alpaca3-8B-train.jsonl:2841,-1.09375
7.296875,L4_safety_boundary_difference,Alpaca3-8B-train.jsonl:2845,7.296875
1.96875,L1_no_recorded_safety_field_difference,Alpaca3-8B-train.jsonl:2847,1.96875
